page,ligne,indirect,jour,mois,mois_num,année,Date,mois_année,Rang cette semaine-là,Émission,Diffuseur,Début,Fin,Cote,Plus de 1M,"Plus de 1,5M",Plus de 2M,"Plus de 2,5M"
9,5,"Du 5 au 11 octobre 2009 / October 5 to 11, 2009",5,octobre ,10,2009,2009-10-05,2009-10,5,Dieu merci!,TVA,20:00,21:00,1461,Plus de 1M,,,
9,6,"Du 5 au 11 octobre 2009 / October 5 to 11, 2009",5,octobre ,10,2009,2009-10-05,2009-10,6,Lance et compte : Le grand duel,TVA,21:00,22:00,1378,Plus de 1M,,,
9,7,"Du 5 au 11 octobre 2009 / October 5 to 11, 2009",5,octobre ,10,2009,2009-10-05,2009-10,6,Tout le monde en...,SRC,20:00,22:20,1267,Plus de 1M,,,
9,8,"Du 5 au 11 octobre 2009 / October 5 to 11, 2009",5,octobre ,10,2009,2009-10-05,2009-10,8,"Gags, Les",TVA,19:00,19:30,1238,Plus de 1M,,,
9,9,"Du 5 au 11 octobre 2009 / October 5 to 11, 2009",5,octobre ,10,2009,2009-10-05,2009-10,9,"Gentleman, Le",TVA,21:00,22:00,1194,Plus de 1M,,,
9,10,"Du 5 au 11 octobre 2009 / October 5 to 11, 2009",5,octobre ,10,2009,2009-10-05,2009-10,10,"Parent, Les",SRC,19:30,20:00,1151,Plus de 1M,,,
9,11,"Du 5 au 11 octobre 2009 / October 5 to 11, 2009",5,octobre ,10,2009,2009-10-05,2009-10,11,"Classe de 5e, La",TVA,19:00,20:00,1130,Plus de 1M,,,
9,12,"Du 5 au 11 octobre 2009 / October 5 to 11, 2009",5,octobre ,10,2009,2009-10-05,2009-10,12,"Poule aux oeufs d'or, La",TVA,19:00,19:30,1124,Plus de 1M,,,
9,13,"Du 5 au 11 octobre 2009 / October 5 to 11, 2009",5,octobre ,10,2009,2009-10-05,2009-10,13,Yamaska,TVA,20:00,21:00,1123,Plus de 1M,,,
9,14,"Du 5 au 11 octobre 2009 / October 5 to 11, 2009",5,octobre ,10,2009,2009-10-05,2009-10,14,Destinées,TVA,20:00,21:00,1122,Plus de 1M,,,
9,15,"Du 5 au 11 octobre 2009 / October 5 to 11, 2009",5,octobre ,10,2009,2009-10-05,2009-10,15,Providence,SRC,20:00,21:00,1046,Plus de 1M,,,
9,16,"Du 5 au 11 octobre 2009 / October 5 to 11, 2009",5,octobre ,10,2009,2009-10-05,2009-10,16,Auberge chien noir,SRC,20:00,21:00,1042,Plus de 1M,,,
9,17,"Du 5 au 11 octobre 2009 / October 5 to 11, 2009",5,octobre ,10,2009,2009-10-05,2009-10,17,TVA Nouvelles,TVA,18:00,18:30,1020,Plus de 1M,,,
9,18,"Du 5 au 11 octobre 2009 / October 5 to 11, 2009",5,octobre ,10,2009,2009-10-05,2009-10,18,"Promesse, La",TVA,21:00,22:00,924,,,,
9,19,"Du 5 au 11 octobre 2009 / October 5 to 11, 2009",5,octobre ,10,2009,2009-10-05,2009-10,19,Du talent à revendre,TVA,20:00,21:00,906,,,,
9,20,"Du 5 au 11 octobre 2009 / October 5 to 11, 2009",5,octobre ,10,2009,2009-10-05,2009-10,20,Drôles de vidéos,TVA,18:30,19:00,892,,,,
9,21,"Du 5 au 11 octobre 2009 / October 5 to 11, 2009",5,octobre ,10,2009,2009-10-05,2009-10,21,"Gags, Les",TVA,19:00,19:30,866,,,,
9,22,"Du 5 au 11 octobre 2009 / October 5 to 11, 2009",5,octobre ,10,2009,2009-10-05,2009-10,22,TVA Nouvelles,TVA,17:00,18:00,864,,,,
9,23,"Du 5 au 11 octobre 2009 / October 5 to 11, 2009",5,octobre ,10,2009,2009-10-05,2009-10,23,"Fièvre de la danse, La",TVA,19:00,20:00,858,,,,
9,24,"Du 5 au 11 octobre 2009 / October 5 to 11, 2009",5,octobre ,10,2009,2009-10-05,2009-10,24,Caméra café,TVA,20:00,20:30,855,,,,
9,25,"Du 5 au 11 octobre 2009 / October 5 to 11, 2009",5,octobre ,10,2009,2009-10-05,2009-10,25,Ciné-Extra,TVA,18:30,20:15,839,,,,
9,26,"Du 5 au 11 octobre 2009 / October 5 to 11, 2009",5,octobre ,10,2009,2009-10-05,2009-10,26,Juste pour rire,TVA,21:00,22:00,833,,,,
9,27,"Du 5 au 11 octobre 2009 / October 5 to 11, 2009",5,octobre ,10,2009,2009-10-05,2009-10,27,Taxi 0-22,TVA,20:30,21:00,829,,,,
9,28,"Du 5 au 11 octobre 2009 / October 5 to 11, 2009",5,octobre ,10,2009,2009-10-05,2009-10,28,"Cercle, Le",TVA,18:30,19:00,799,,,,
9,29,"Du 5 au 11 octobre 2009 / October 5 to 11, 2009",5,octobre ,10,2009,2009-10-05,2009-10,29,"Galère, La",SRC,21:00,22:00,797,,,,
9,30,"Du 5 au 11 octobre 2009 / October 5 to 11, 2009",5,octobre ,10,2009,2009-10-05,2009-10,30,Dr House,TVA,21:00,22:00,785,,,,
13,1,"Du 12 au 18 octobre 2009 / October 12 to 18, 2009",12,octobre ,10,2009,2009-10-12,2009-10,1,"Banquier, Le",TVA,19:29,20:32,2076,Plus de 1M,"Plus de 1,5M",Plus de 2M,
13,2,"Du 12 au 18 octobre 2009 / October 12 to 18, 2009",12,octobre ,10,2009,2009-10-12,2009-10,2,Occupation double en République Dominicaine,TVA,20:32,22:04,1734,Plus de 1M,"Plus de 1,5M",,
13,3,"Du 12 au 18 octobre 2009 / October 12 to 18, 2009",12,octobre ,10,2009,2009-10-12,2009-10,3,Occupation double,TVA,19:30,20:00,1559,Plus de 1M,"Plus de 1,5M",,
13,4,"Du 12 au 18 octobre 2009 / October 12 to 18, 2009",12,octobre ,10,2009,2009-10-12,2009-10,4,Occupation double,TVA,19:30,20:00,1447,Plus de 1M,,,
13,5,"Du 12 au 18 octobre 2009 / October 12 to 18, 2009",12,octobre ,10,2009,2009-10-12,2009-10,5,Lance et compte : Le grand duel,TVA,21:00,22:00,1425,Plus de 1M,,,
13,6,"Du 12 au 18 octobre 2009 / October 12 to 18, 2009",12,octobre ,10,2009,2009-10-12,2009-10,6,"Gags, Les",TVA,19:00,19:29,1341,Plus de 1M,,,
13,7,"Du 12 au 18 octobre 2009 / October 12 to 18, 2009",12,octobre ,10,2009,2009-10-12,2009-10,6,"Classe de 5e, La",TVA,19:00,20:00,1297,Plus de 1M,,,
13,8,"Du 12 au 18 octobre 2009 / October 12 to 18, 2009",12,octobre ,10,2009,2009-10-12,2009-10,8,Dieu merci!,TVA,20:00,21:00,1288,Plus de 1M,,,
13,9,"Du 12 au 18 octobre 2009 / October 12 to 18, 2009",12,octobre ,10,2009,2009-10-12,2009-10,9,"Parent, Les",SRC,19:30,20:00,1225,Plus de 1M,,,
13,10,"Du 12 au 18 octobre 2009 / October 12 to 18, 2009",12,octobre ,10,2009,2009-10-12,2009-10,10,Yamaska,TVA,20:00,21:00,1199,Plus de 1M,,,
13,11,"Du 12 au 18 octobre 2009 / October 12 to 18, 2009",12,octobre ,10,2009,2009-10-12,2009-10,11,Tout le monde en...,SRC,20:00,22:25,1133,Plus de 1M,,,
13,12,"Du 12 au 18 octobre 2009 / October 12 to 18, 2009",12,octobre ,10,2009,2009-10-12,2009-10,12,Destinées,TVA,20:00,21:00,1090,Plus de 1M,,,
13,13,"Du 12 au 18 octobre 2009 / October 12 to 18, 2009",12,octobre ,10,2009,2009-10-12,2009-10,13,"Poule aux oeufs d'or, La",TVA,19:00,19:30,1084,Plus de 1M,,,
13,14,"Du 12 au 18 octobre 2009 / October 12 to 18, 2009",12,octobre ,10,2009,2009-10-12,2009-10,14,Auberge chien noir,SRC,20:00,21:00,1051,Plus de 1M,,,
13,15,"Du 12 au 18 octobre 2009 / October 12 to 18, 2009",12,octobre ,10,2009,2009-10-12,2009-10,15,Providence,SRC,20:00,21:00,986,,,,
13,16,"Du 12 au 18 octobre 2009 / October 12 to 18, 2009",12,octobre ,10,2009,2009-10-12,2009-10,16,"Promesse, La",TVA,21:00,22:00,984,,,,
13,17,"Du 12 au 18 octobre 2009 / October 12 to 18, 2009",12,octobre ,10,2009,2009-10-12,2009-10,17,"Gentleman, Le",TVA,21:00,22:00,976,,,,
13,18,"Du 12 au 18 octobre 2009 / October 12 to 18, 2009",12,octobre ,10,2009,2009-10-12,2009-10,18,Du talent à revendre,TVA,20:00,21:00,965,,,,
13,19,"Du 12 au 18 octobre 2009 / October 12 to 18, 2009",12,octobre ,10,2009,2009-10-12,2009-10,19,TVA Nouvelles,TVA,18:00,18:30,964,,,,
13,20,"Du 12 au 18 octobre 2009 / October 12 to 18, 2009",12,octobre ,10,2009,2009-10-12,2009-10,20,Hockey Canadiens WK,RDS+,19:25,22:08,961,,,,
13,21,"Du 12 au 18 octobre 2009 / October 12 to 18, 2009",12,octobre ,10,2009,2009-10-12,2009-10,21,Caméra café,TVA,20:00,20:30,926,,,,
13,22,"Du 12 au 18 octobre 2009 / October 12 to 18, 2009",12,octobre ,10,2009,2009-10-12,2009-10,22,Hockey Canadiens Sam,RDS+,19:00,21:47,921,,,,
13,23,"Du 12 au 18 octobre 2009 / October 12 to 18, 2009",12,octobre ,10,2009,2009-10-12,2009-10,23,"Gags, Les",TVA,19:00,19:30,902,,,,
13,24,"Du 12 au 18 octobre 2009 / October 12 to 18, 2009",12,octobre ,10,2009,2009-10-12,2009-10,24,Taxi 0-22,TVA,20:30,21:00,894,,,,
13,25,"Du 12 au 18 octobre 2009 / October 12 to 18, 2009",12,octobre ,10,2009,2009-10-12,2009-10,25,Drôles de vidéos,TVA,18:30,19:00,880,,,,
13,26,"Du 12 au 18 octobre 2009 / October 12 to 18, 2009",12,octobre ,10,2009,2009-10-12,2009-10,26,"Galère, La",SRC,21:00,22:00,866,,,,
13,27,"Du 12 au 18 octobre 2009 / October 12 to 18, 2009",12,octobre ,10,2009,2009-10-12,2009-10,27,Juste pour rire,TVA,21:00,22:00,853,,,,
13,28,"Du 12 au 18 octobre 2009 / October 12 to 18, 2009",12,octobre ,10,2009,2009-10-12,2009-10,28,TVA Nouvelles,TVA,17:00,18:00,845,,,,
13,29,"Du 12 au 18 octobre 2009 / October 12 to 18, 2009",12,octobre ,10,2009,2009-10-12,2009-10,29,"Cercle, Le",TVA,18:30,19:00,837,,,,
13,30,"Du 12 au 18 octobre 2009 / October 12 to 18, 2009",12,octobre ,10,2009,2009-10-12,2009-10,30,"Fièvre de la danse, La",TVA,19:00,20:00,794,,,,
17,1,"Du 19 au 25 octobre 2009 / October 19 to 25, 2009",19,octobre ,10,2009,2009-10-19,2009-10,1,"Banquier, Le",TVA,19:30,20:40,2043,Plus de 1M,"Plus de 1,5M",Plus de 2M,
17,2,"Du 19 au 25 octobre 2009 / October 19 to 25, 2009",19,octobre ,10,2009,2009-10-19,2009-10,2,Occupation double,TVA,19:30,20:00,1634,Plus de 1M,"Plus de 1,5M",,
17,3,"Du 19 au 25 octobre 2009 / October 19 to 25, 2009",19,octobre ,10,2009,2009-10-19,2009-10,3,Occupation double en République Dominicaine,TVA,20:40,22:14,1550,Plus de 1M,"Plus de 1,5M",,
17,4,"Du 19 au 25 octobre 2009 / October 19 to 25, 2009",19,octobre ,10,2009,2009-10-19,2009-10,4,Lance et compte : Le grand duel,TVA,21:00,22:00,1445,Plus de 1M,,,
17,5,"Du 19 au 25 octobre 2009 / October 19 to 25, 2009",19,octobre ,10,2009,2009-10-19,2009-10,5,Tout le monde en...,SRC,20:00,22:25,1389,Plus de 1M,,,
17,6,"Du 19 au 25 octobre 2009 / October 19 to 25, 2009",19,octobre ,10,2009,2009-10-19,2009-10,6,Occupation double,TVA,19:30,20:00,1281,Plus de 1M,,,
17,7,"Du 19 au 25 octobre 2009 / October 19 to 25, 2009",19,octobre ,10,2009,2009-10-19,2009-10,6,"Gags, Les",TVA,19:00,19:30,1220,Plus de 1M,,,
17,8,"Du 19 au 25 octobre 2009 / October 19 to 25, 2009",19,octobre ,10,2009,2009-10-19,2009-10,8,"Classe de 5e, La",TVA,19:00,20:00,1220,Plus de 1M,,,
17,9,"Du 19 au 25 octobre 2009 / October 19 to 25, 2009",19,octobre ,10,2009,2009-10-19,2009-10,9,"Parent, Les",SRC,19:30,20:00,1135,Plus de 1M,,,
17,10,"Du 19 au 25 octobre 2009 / October 19 to 25, 2009",19,octobre ,10,2009,2009-10-19,2009-10,10,Dieu merci!,TVA,20:00,21:00,1129,Plus de 1M,,,
17,11,"Du 19 au 25 octobre 2009 / October 19 to 25, 2009",19,octobre ,10,2009,2009-10-19,2009-10,11,"Poule aux oeufs d'or, La",TVA,19:00,19:30,1096,Plus de 1M,,,
17,12,"Du 19 au 25 octobre 2009 / October 19 to 25, 2009",19,octobre ,10,2009,2009-10-19,2009-10,12,Yamaska,TVA,20:00,21:00,1082,Plus de 1M,,,
17,13,"Du 19 au 25 octobre 2009 / October 19 to 25, 2009",19,octobre ,10,2009,2009-10-19,2009-10,13,Destinées,TVA,20:00,21:00,1008,Plus de 1M,,,
17,14,"Du 19 au 25 octobre 2009 / October 19 to 25, 2009",19,octobre ,10,2009,2009-10-19,2009-10,14,Du talent à revendre,TVA,20:00,21:00,1002,Plus de 1M,,,
17,15,"Du 19 au 25 octobre 2009 / October 19 to 25, 2009",19,octobre ,10,2009,2009-10-19,2009-10,15,Auberge chien noir,SRC,20:00,21:00,993,,,,
17,16,"Du 19 au 25 octobre 2009 / October 19 to 25, 2009",19,octobre ,10,2009,2009-10-19,2009-10,16,TVA Nouvelles,TVA,18:00,18:30,970,,,,
17,17,"Du 19 au 25 octobre 2009 / October 19 to 25, 2009",19,octobre ,10,2009,2009-10-19,2009-10,17,Providence,SRC,20:00,21:00,960,,,,
17,18,"Du 19 au 25 octobre 2009 / October 19 to 25, 2009",19,octobre ,10,2009,2009-10-19,2009-10,18,"Gentleman, Le",TVA,21:00,22:00,937,,,,
17,19,"Du 19 au 25 octobre 2009 / October 19 to 25, 2009",19,octobre ,10,2009,2009-10-19,2009-10,19,"Cercle, Le",TVA,18:30,19:00,869,,,,
17,20,"Du 19 au 25 octobre 2009 / October 19 to 25, 2009",19,octobre ,10,2009,2009-10-19,2009-10,20,J.E.,TVA,19:00,20:00,864,,,,
17,21,"Du 19 au 25 octobre 2009 / October 19 to 25, 2009",19,octobre ,10,2009,2009-10-19,2009-10,21,"Promesse, La",TVA,21:00,22:00,855,,,,
17,22,"Du 19 au 25 octobre 2009 / October 19 to 25, 2009",19,octobre ,10,2009,2009-10-19,2009-10,22,Dr House,TVA,21:00,22:00,846,,,,
17,23,"Du 19 au 25 octobre 2009 / October 19 to 25, 2009",19,octobre ,10,2009,2009-10-19,2009-10,23,TVA Nouvelles,TVA,17:00,18:00,842,,,,
17,24,"Du 19 au 25 octobre 2009 / October 19 to 25, 2009",19,octobre ,10,2009,2009-10-19,2009-10,24,Juste pour rire,TVA,21:00,22:00,841,,,,
17,25,"Du 19 au 25 octobre 2009 / October 19 to 25, 2009",19,octobre ,10,2009,2009-10-19,2009-10,25,Ciné-Extra,TVA,18:30,20:30,837,,,,
17,26,"Du 19 au 25 octobre 2009 / October 19 to 25, 2009",19,octobre ,10,2009,2009-10-19,2009-10,26,"Gags, Les",TVA,19:00,19:30,837,,,,
17,27,"Du 19 au 25 octobre 2009 / October 19 to 25, 2009",19,octobre ,10,2009,2009-10-19,2009-10,27,Drôles de vidéos,TVA,18:30,19:00,823,,,,
17,28,"Du 19 au 25 octobre 2009 / October 19 to 25, 2009",19,octobre ,10,2009,2009-10-19,2009-10,28,"Fièvre de la danse, La",TVA,19:00,20:00,820,,,,
17,29,"Du 19 au 25 octobre 2009 / October 19 to 25, 2009",19,octobre ,10,2009,2009-10-19,2009-10,29,Découverte,SRC,18:30,19:30,815,,,,
17,30,"Du 19 au 25 octobre 2009 / October 19 to 25, 2009",19,octobre ,10,2009,2009-10-19,2009-10,30,Hockey Canadiens Sam,RDS+,18:58,21:54,808,,,,
23,1,"Du 2 au 8 novembre 2009 / November 2 to 8, 2009",2,novembre ,11,2009,2009-11-02,2009-11,1,"Banquier, Le",TVA,19:30,20:31,1925,Plus de 1M,"Plus de 1,5M",,
23,2,"Du 2 au 8 novembre 2009 / November 2 to 8, 2009",2,novembre ,11,2009,2009-11-02,2009-11,2,Occupation double,TVA,19:30,20:00,1774,Plus de 1M,"Plus de 1,5M",,
23,3,"Du 2 au 8 novembre 2009 / November 2 to 8, 2009",2,novembre ,11,2009,2009-11-02,2009-11,3,Occupation double en République Dominicaine,TVA,20:31,22:01,1692,Plus de 1M,"Plus de 1,5M",,
23,4,"Du 2 au 8 novembre 2009 / November 2 to 8, 2009",2,novembre ,11,2009,2009-11-02,2009-11,4,Tout le monde en...,SRC,20:00,22:25,1507,Plus de 1M,"Plus de 1,5M",,
23,5,"Du 2 au 8 novembre 2009 / November 2 to 8, 2009",2,novembre ,11,2009,2009-11-02,2009-11,5,Occupation double,TVA,19:30,20:00,1494,Plus de 1M,,,
23,6,"Du 2 au 8 novembre 2009 / November 2 to 8, 2009",2,novembre ,11,2009,2009-11-02,2009-11,6,Dieu merci!,TVA,20:00,21:00,1378,Plus de 1M,,,
23,7,"Du 2 au 8 novembre 2009 / November 2 to 8, 2009",2,novembre ,11,2009,2009-11-02,2009-11,6,Lance et compte : Le grand duel,TVA,21:00,22:00,1313,Plus de 1M,,,
23,8,"Du 2 au 8 novembre 2009 / November 2 to 8, 2009",2,novembre ,11,2009,2009-11-02,2009-11,8,"Poule aux oeufs d'or, La",TVA,19:00,19:30,1237,Plus de 1M,,,
23,9,"Du 2 au 8 novembre 2009 / November 2 to 8, 2009",2,novembre ,11,2009,2009-11-02,2009-11,9,"Gags, Les",TVA,19:00,19:30,1199,Plus de 1M,,,
23,10,"Du 2 au 8 novembre 2009 / November 2 to 8, 2009",2,novembre ,11,2009,2009-11-02,2009-11,10,"Classe de 5e, La",TVA,19:00,20:00,1160,Plus de 1M,,,
23,11,"Du 2 au 8 novembre 2009 / November 2 to 8, 2009",2,novembre ,11,2009,2009-11-02,2009-11,11,"Parent, Les",SRC,19:30,20:00,1154,Plus de 1M,,,
23,12,"Du 2 au 8 novembre 2009 / November 2 to 8, 2009",2,novembre ,11,2009,2009-11-02,2009-11,12,Découverte,SRC,18:30,19:30,1139,Plus de 1M,,,
23,13,"Du 2 au 8 novembre 2009 / November 2 to 8, 2009",2,novembre ,11,2009,2009-11-02,2009-11,13,Destinées,TVA,20:00,21:00,1138,Plus de 1M,,,
23,14,"Du 2 au 8 novembre 2009 / November 2 to 8, 2009",2,novembre ,11,2009,2009-11-02,2009-11,14,Du talent à revendre,TVA,20:00,21:00,1085,Plus de 1M,,,
23,15,"Du 2 au 8 novembre 2009 / November 2 to 8, 2009",2,novembre ,11,2009,2009-11-02,2009-11,15,TVA Nouvelles,TVA,18:00,18:30,1077,Plus de 1M,,,
23,16,"Du 2 au 8 novembre 2009 / November 2 to 8, 2009",2,novembre ,11,2009,2009-11-02,2009-11,16,Providence,SRC,20:00,21:00,1052,Plus de 1M,,,
23,17,"Du 2 au 8 novembre 2009 / November 2 to 8, 2009",2,novembre ,11,2009,2009-11-02,2009-11,17,Auberge chien noir,SRC,20:00,21:00,1005,Plus de 1M,,,
23,18,"Du 2 au 8 novembre 2009 / November 2 to 8, 2009",2,novembre ,11,2009,2009-11-02,2009-11,18,"Gags, Les",TVA,19:00,19:30,984,,,,
23,19,"Du 2 au 8 novembre 2009 / November 2 to 8, 2009",2,novembre ,11,2009,2009-11-02,2009-11,19,J.E.,TVA,19:00,20:00,981,,,,
23,20,"Du 2 au 8 novembre 2009 / November 2 to 8, 2009",2,novembre ,11,2009,2009-11-02,2009-11,20,Yamaska,TVA,20:00,21:00,962,,,,
23,21,"Du 2 au 8 novembre 2009 / November 2 to 8, 2009",2,novembre ,11,2009,2009-11-02,2009-11,21,TVA Nouvelles,TVA,17:00,18:00,939,,,,
23,22,"Du 2 au 8 novembre 2009 / November 2 to 8, 2009",2,novembre ,11,2009,2009-11-02,2009-11,22,"Cercle, Le",TVA,18:30,19:00,921,,,,
23,23,"Du 2 au 8 novembre 2009 / November 2 to 8, 2009",2,novembre ,11,2009,2009-11-02,2009-11,23,Juste pour rire,TVA,21:00,22:00,908,,,,
23,24,"Du 2 au 8 novembre 2009 / November 2 to 8, 2009",2,novembre ,11,2009,2009-11-02,2009-11,24,"Gentleman, Le",TVA,21:00,22:00,892,,,,
23,25,"Du 2 au 8 novembre 2009 / November 2 to 8, 2009",2,novembre ,11,2009,2009-11-02,2009-11,25,"Promesse, La",TVA,21:00,22:00,872,,,,
23,26,"Du 2 au 8 novembre 2009 / November 2 to 8, 2009",2,novembre ,11,2009,2009-11-02,2009-11,26,TVA Nouvelles,TVA,18:00,18:30,870,,,,
23,27,"Du 2 au 8 novembre 2009 / November 2 to 8, 2009",2,novembre ,11,2009,2009-11-02,2009-11,27,Dr House,TVA,21:00,22:00,822,,,,
23,28,"Du 2 au 8 novembre 2009 / November 2 to 8, 2009",2,novembre ,11,2009,2009-11-02,2009-11,28,Drôles de vidéos,TVA,18:30,19:00,817,,,,
23,29,"Du 2 au 8 novembre 2009 / November 2 to 8, 2009",2,novembre ,11,2009,2009-11-02,2009-11,29,Ciné-Extra,TVA,18:30,20:33,807,,,,
23,30,"Du 2 au 8 novembre 2009 / November 2 to 8, 2009",2,novembre ,11,2009,2009-11-02,2009-11,30,Dieu créa...Laflaque,SRC,19:30,20:00,802,,,,
27,1,"Du 9 au 15 novembre 2009 / November 9 to 15, 2009",9,novembre ,11,2009,2009-11-09,2009-11,1,"Banquier, Le",TVA,19:30,20:31,2192,Plus de 1M,"Plus de 1,5M",Plus de 2M,
27,2,"Du 9 au 15 novembre 2009 / November 9 to 15, 2009",9,novembre ,11,2009,2009-11-09,2009-11,2,Occupation double en République Dominicaine,TVA,20:31,22:06,1988,Plus de 1M,"Plus de 1,5M",,
27,3,"Du 9 au 15 novembre 2009 / November 9 to 15, 2009",9,novembre ,11,2009,2009-11-09,2009-11,3,Occupation double,TVA,19:30,20:00,1770,Plus de 1M,"Plus de 1,5M",,
27,4,"Du 9 au 15 novembre 2009 / November 9 to 15, 2009",9,novembre ,11,2009,2009-11-09,2009-11,4,Occupation double,TVA,19:30,20:00,1686,Plus de 1M,"Plus de 1,5M",,
27,5,"Du 9 au 15 novembre 2009 / November 9 to 15, 2009",9,novembre ,11,2009,2009-11-09,2009-11,5,Dieu merci!,TVA,20:00,21:00,1582,Plus de 1M,"Plus de 1,5M",,
27,6,"Du 9 au 15 novembre 2009 / November 9 to 15, 2009",9,novembre ,11,2009,2009-11-09,2009-11,6,Lance et compte : Le grand duel,TVA,21:00,22:00,1496,Plus de 1M,,,
27,7,"Du 9 au 15 novembre 2009 / November 9 to 15, 2009",9,novembre ,11,2009,2009-11-09,2009-11,6,"Classe de 5e, La",TVA,19:00,20:00,1223,Plus de 1M,,,
27,8,"Du 9 au 15 novembre 2009 / November 9 to 15, 2009",9,novembre ,11,2009,2009-11-09,2009-11,8,Du talent à revendre,TVA,20:00,21:00,1202,Plus de 1M,,,
27,9,"Du 9 au 15 novembre 2009 / November 9 to 15, 2009",9,novembre ,11,2009,2009-11-09,2009-11,9,"Poule aux oeufs d'or, La",TVA,19:00,19:30,1198,Plus de 1M,,,
27,10,"Du 9 au 15 novembre 2009 / November 9 to 15, 2009",9,novembre ,11,2009,2009-11-09,2009-11,10,"Parent, Les",SRC,19:30,20:00,1154,Plus de 1M,,,
27,11,"Du 9 au 15 novembre 2009 / November 9 to 15, 2009",9,novembre ,11,2009,2009-11-09,2009-11,11,Destinées,TVA,20:00,21:00,1144,Plus de 1M,,,
27,12,"Du 9 au 15 novembre 2009 / November 9 to 15, 2009",9,novembre ,11,2009,2009-11-09,2009-11,12,"Gags, Les",TVA,19:00,19:30,1141,Plus de 1M,,,
27,13,"Du 9 au 15 novembre 2009 / November 9 to 15, 2009",9,novembre ,11,2009,2009-11-09,2009-11,13,Tout le monde en parle,SRC,20:00,22:25,1099,Plus de 1M,,,
27,14,"Du 9 au 15 novembre 2009 / November 9 to 15, 2009",9,novembre ,11,2009,2009-11-09,2009-11,14,Yamaska,TVA,20:00,21:00,1070,Plus de 1M,,,
27,15,"Du 9 au 15 novembre 2009 / November 9 to 15, 2009",9,novembre ,11,2009,2009-11-09,2009-11,15,TVA Nouvelles,TVA,18:00,18:30,1061,Plus de 1M,,,
27,16,"Du 9 au 15 novembre 2009 / November 9 to 15, 2009",9,novembre ,11,2009,2009-11-09,2009-11,16,Auberge chien noir,SRC,20:00,21:00,1008,Plus de 1M,,,
27,17,"Du 9 au 15 novembre 2009 / November 9 to 15, 2009",9,novembre ,11,2009,2009-11-09,2009-11,17,"Gags, Les",TVA,19:00,19:30,979,,,,
27,18,"Du 9 au 15 novembre 2009 / November 9 to 15, 2009",9,novembre ,11,2009,2009-11-09,2009-11,18,TVA Nouvelles,TVA,17:00,18:00,968,,,,
27,19,"Du 9 au 15 novembre 2009 / November 9 to 15, 2009",9,novembre ,11,2009,2009-11-09,2009-11,19,Juste pour rire,TVA,21:00,22:00,967,,,,
27,20,"Du 9 au 15 novembre 2009 / November 9 to 15, 2009",9,novembre ,11,2009,2009-11-09,2009-11,20,Providence,SRC,20:00,21:00,957,,,,
27,21,"Du 9 au 15 novembre 2009 / November 9 to 15, 2009",9,novembre ,11,2009,2009-11-09,2009-11,21,Découverte,SRC,18:30,19:30,952,,,,
27,22,"Du 9 au 15 novembre 2009 / November 9 to 15, 2009",9,novembre ,11,2009,2009-11-09,2009-11,22,"Cercle, Le",TVA,18:30,19:00,917,,,,
27,23,"Du 9 au 15 novembre 2009 / November 9 to 15, 2009",9,novembre ,11,2009,2009-11-09,2009-11,23,"Fièvre de la danse, La",TVA,19:00,20:00,914,,,,
27,24,"Du 9 au 15 novembre 2009 / November 9 to 15, 2009",9,novembre ,11,2009,2009-11-09,2009-11,24,"Gentleman, Le",TVA,21:00,22:00,898,,,,
27,25,"Du 9 au 15 novembre 2009 / November 9 to 15, 2009",9,novembre ,11,2009,2009-11-09,2009-11,25,J.E.,TVA,19:00,20:00,891,,,,
27,26,"Du 9 au 15 novembre 2009 / November 9 to 15, 2009",9,novembre ,11,2009,2009-11-09,2009-11,26,Vlog,TVA,22:06,22:36,832,,,,
27,27,"Du 9 au 15 novembre 2009 / November 9 to 15, 2009",9,novembre ,11,2009,2009-11-09,2009-11,27,TVA Nouvelles,TVA,18:00,18:30,831,,,,
27,28,"Du 9 au 15 novembre 2009 / November 9 to 15, 2009",9,novembre ,11,2009,2009-11-09,2009-11,28,Drôles de vidéos,TVA,18:30,19:00,827,,,,
27,29,"Du 9 au 15 novembre 2009 / November 9 to 15, 2009",9,novembre ,11,2009,2009-11-09,2009-11,29,Dieu créa...Laflaque,SRC,19:30,20:00,821,,,,
27,30,"Du 9 au 15 novembre 2009 / November 9 to 15, 2009",9,novembre ,11,2009,2009-11-09,2009-11,30,"Promesse, La",TVA,21:00,22:00,813,,,,
31,1,"Du 16 au 22 novembre 2009 / November 16 to 22, 2009",16,novembre ,11,2009,2009-11-16,2009-11,1,"Banquier, Le - Spécial Star Académie",TVA,19:30,21:01,2477,Plus de 1M,"Plus de 1,5M",Plus de 2M,
